1.386752128601074219e+00,4.070000000000000000e+02,1.700000000000000000e+01,7.180000000000000000e+02,1.221000000000000000e+03,5.620000000000000000e+02,6.190000000000000000e+02,1.722842173341509522e+02,4.737649239637059395e+02,5.389999999999998863e+02,0.000000000000000000e+00,3.948954343795776367e-01,5.390000000000000000e+02
1.530544757843017578e+00,4.070000000000000000e+02,1.900000000000000000e+01,7.180000000000000000e+02,1.220000000000000000e+03,5.630000000000000000e+02,6.200000000000000000e+02,1.735482172700275783e+02,4.750289238995825372e+02,5.389999999999998863e+02,0.000000000000000000e+00,3.386697769165039062e-01,5.390000000000000000e+02
1.635055541992187500e+00,4.060000000000000000e+02,2.100000000000000000e+01,7.180000000000000000e+02,1.214000000000000000e+03,5.620000000000000000e+02,6.170000000000000000e+02,1.726038541010046572e+02,4.721112040995444090e+02,5.399999999999998863e+02,0.000000000000000000e+00,4.097800254821777344e-01,5.400000000000000000e+02
1.732023239135742188e+00,4.060000000000000000e+02,2.100000000000000000e+01,7.180000000000000000e+02,1.212000000000000000e+03,5.620000000000000000e+02,6.160000000000000000e+02,1.726038541010046572e+02,4.708448590802988178e+02,5.399999999999998863e+02,0.000000000000000000e+00,4.163401126861572266e-01,5.400000000000000000e+02
1.811248302459716797e+00,4.060000000000000000e+02,2.000000000000000000e+01,7.180000000000000000e+02,1.212000000000000000e+03,5.620000000000000000e+02,6.160000000000000000e+02,1.726038541010046572e+02,4.708448590802988178e+02,5.399999999999998863e+02,0.000000000000000000e+00,4.104410111904144287e-01,5.400000000000000000e+02
1.887854099273681641e+00,4.070000000000000000e+02,2.300000000000000000e+01,7.190000000000000000e+02,1.218000000000000000e+03,5.630000000000000000e+02,6.200000000000000000e+02,1.738701991202502484e+02,4.759102391572812394e+02,5.399999999999998863e+02,0.000000000000000000e+00,4.180341958999633789e-01,5.400000000000000000e+02
1.968628644943237305e+00,4.060000000000000000e+02,2.300000000000000000e+01,7.180000000000000000e+02,1.210000000000000000e+03,5.620000000000000000e+02,6.160000000000000000e+02,1.729234908678583622e+02,4.717167940045216028e+02,5.409999999999998863e+02,0.000000000000000000e+00,4.092689454555511475e-01,5.410000000000000000e+02
2.056064605712890625e+00,4.070000000000000000e+02,2.100000000000000000e+01,7.180000000000000000e+02,1.217000000000000000e+03,5.630000000000000000e+02,6.190000000000000000e+02,1.738701991202502484e+02,4.746438941380356482e+02,5.399999999999998863e+02,0.000000000000000000e+00,3.690182268619537354e-01,5.400000000000000000e+02
2.144150495529174805e+00,4.070000000000000000e+02,2.400000000000000000e+01,7.180000000000000000e+02,1.213000000000000000e+03,5.630000000000000000e+02,6.180000000000000000e+02,1.738701991202502484e+02,4.733775491187900570e+02,5.399999999999998863e+02,0.000000000000000000e+00,4.180858433246612549e-01,5.400000000000000000e+02
2.221404314041137695e+00,4.070000000000000000e+02,2.200000000000000000e+01,7.190000000000000000e+02,1.213000000000000000e+03,5.630000000000000000e+02,6.180000000000000000e+02,1.738701991202502484e+02,4.733775491187900570e+02,5.399999999999998863e+02,0.000000000000000000e+00,4.384430646896362305e-01,5.400000000000000000e+02
