1.056643962860107422e+01,1.530000000000000000e+02,5.600000000000000000e+01,7.090000000000000000e+02,1.275000000000000000e+03,4.310000000000000000e+02,6.650000000000000000e+02,3.567652663725010775e+00,2.832242306698085486e+02,2.870000000000000000e+02,0.000000000000000000e+00,3.907055556774139404e-01,2.870000000000000000e+02
1.066612458229064941e+01,1.550000000000000000e+02,3.500000000000000000e+01,7.140000000000000000e+02,1.280000000000000000e+03,4.340000000000000000e+02,6.570000000000000000e+02,5.820362591912548567e+00,2.894569193628540233e+02,2.990000000000000000e+02,0.000000000000000000e+00,2.556370496749877930e-01,2.990000000000000000e+02
1.076422882080078125e+01,1.520000000000000000e+02,0.000000000000000000e+00,7.050000000000000000e+02,1.280000000000000000e+03,4.290000000000000000e+02,6.400000000000000000e+02,2.484757888463128950e+00,2.979576329500815177e+02,3.210000000000000000e+02,0.000000000000000000e+00,4.081632196903228760e-01,3.210000000000000000e+02
1.086468815803527832e+01,1.550000000000000000e+02,3.000000000000000000e+01,7.080000000000000000e+02,1.280000000000000000e+03,4.320000000000000000e+02,6.550000000000000000e+02,5.452317759369027073e+00,3.554920818010994594e+02,3.690000000000000000e+02,0.000000000000000000e+00,4.086801707744598389e-01,3.690000000000000000e+02
1.097379374504089355e+01,1.820000000000000000e+02,0.000000000000000000e+00,7.140000000000000000e+02,1.280000000000000000e+03,4.480000000000000000e+02,6.400000000000000000e+02,1.961147354653211394e+01,3.480813469043008581e+02,3.750000000000000000e+02,0.000000000000000000e+00,3.547493815422058105e-01,3.750000000000000000e+02
1.118074011802673340e+01,1.050000000000000000e+02,3.000000000000000000e+00,3.390000000000000000e+02,7.460000000000000000e+02,2.220000000000000000e+02,3.750000000000000000e+02,-1.820004914455411722e+02,1.168793061063771432e+02,3.809999999999999432e+02,0.000000000000000000e+00,2.771302461624145508e-01,3.810000000000000000e+02
1.159344363212585449e+01,4.350000000000000000e+02,3.360000000000000000e+02,7.200000000000000000e+02,1.265000000000000000e+03,5.770000000000000000e+02,8.000000000000000000e+02,1.600206708421287942e+02,5.878470491153548210e+02,4.510000000000000000e+02,0.000000000000000000e+00,3.352877199649810791e-01,4.510000000000000000e+02
1.170511746406555176e+01,4.750000000000000000e+02,8.900000000000000000e+01,7.200000000000000000e+02,1.280000000000000000e+03,5.970000000000000000e+02,6.840000000000000000e+02,1.892076165256239335e+02,4.857896794504051741e+02,4.709999999999999432e+02,0.000000000000000000e+00,5.676948428153991699e-01,4.710000000000000000e+02
1.181449770927429199e+01,5.520000000000000000e+02,1.360000000000000000e+02,7.200000000000000000e+02,1.280000000000000000e+03,6.360000000000000000e+02,7.080000000000000000e+02,2.460932951427117814e+02,5.427536144899928559e+02,4.989999999999999432e+02,0.000000000000000000e+00,2.866763472557067871e-01,4.990000000000000000e+02
1.192198920249938965e+01,5.420000000000000000e+02,0.000000000000000000e+00,7.180000000000000000e+02,1.233000000000000000e+03,6.300000000000000000e+02,6.160000000000000000e+02,2.443422423313885474e+02,4.446868113536155533e+02,5.099999999999999432e+02,0.000000000000000000e+00,3.858884572982788086e-01,5.100000000000000000e+02
1.203008937835693359e+01,5.310000000000000000e+02,0.000000000000000000e+00,7.180000000000000000e+02,1.252000000000000000e+03,6.240000000000000000e+02,6.260000000000000000e+02,2.515822772299619032e+02,4.844036950306673930e+02,5.409999999999998863e+02,0.000000000000000000e+00,5.085250735282897949e-01,5.410000000000000000e+02
1.213126659393310547e+01,5.100000000000000000e+02,7.000000000000000000e+01,7.180000000000000000e+02,1.280000000000000000e+03,6.140000000000000000e+02,6.750000000000000000e+02,3.015998926935424720e+02,6.900313777636741861e+02,6.829999999999998863e+02,0.000000000000000000e+00,5.167948603630065918e-01,6.830000000000000000e+02
1.224177527427673340e+01,4.920000000000000000e+02,5.200000000000000000e+01,7.200000000000000000e+02,1.280000000000000000e+03,6.060000000000000000e+02,6.660000000000000000e+02,2.900548184707377004e+02,6.785837175726094301e+02,6.859999999999998863e+02,0.000000000000000000e+00,5.093994140625000000e-01,6.860000000000000000e+02
1.234571075439453125e+01,4.440000000000000000e+02,0.000000000000000000e+00,7.200000000000000000e+02,1.280000000000000000e+03,5.820000000000000000e+02,6.400000000000000000e+02,2.628080573451893542e+02,6.655315352810232525e+02,7.169999999999998863e+02,0.000000000000000000e+00,6.386465430259704590e-01,7.170000000000000000e+02
1.244985103607177734e+01,4.660000000000000000e+02,5.200000000000000000e+01,7.200000000000000000e+02,1.273000000000000000e+03,5.930000000000000000e+02,6.630000000000000000e+02,2.930737604150386915e+02,7.336689203956981373e+02,7.469999999999998863e+02,0.000000000000000000e+00,5.037934780120849609e-01,7.470000000000000000e+02
1.255627012252807617e+01,4.540000000000000000e+02,0.000000000000000000e+00,7.190000000000000000e+02,1.264000000000000000e+03,5.870000000000000000e+02,6.320000000000000000e+02,2.984501785005779766e+02,7.175609876616894098e+02,7.889999999999998863e+02,0.000000000000000000e+00,5.801540613174438477e-01,7.890000000000000000e+02
1.255627012252807617e+01,4.460000000000000000e+02,5.130000000000000000e+02,5.280000000000000000e+02,6.810000000000000000e+02,4.870000000000000000e+02,5.970000000000000000e+02,1.178795216281840936e+02,6.784502389740714534e+02,8.199999999999998863e+02,0.000000000000000000e+00,2.653025388717651367e-01,8.200000000000000000e+02
1.266186738014221191e+01,4.550000000000000000e+02,9.000000000000000000e+00,7.180000000000000000e+02,1.240000000000000000e+03,5.870000000000000000e+02,6.240000000000000000e+02,3.113111494372315633e+02,7.330424715366647206e+02,8.229999999999998863e+02,0.000000000000000000e+00,7.540408372879028320e-01,8.230000000000000000e+02
1.276870822906494141e+01,4.710000000000000000e+02,3.900000000000000000e+01,7.180000000000000000e+02,1.259000000000000000e+03,5.950000000000000000e+02,6.490000000000000000e+02,3.374708403253575284e+02,8.069242740890613277e+02,8.499999999999998863e+02,0.000000000000000000e+00,6.315261125564575195e-01,8.500000000000000000e+02
1.287618494033813477e+01,4.770000000000000000e+02,0.000000000000000000e+00,7.130000000000000000e+02,1.226000000000000000e+03,5.950000000000000000e+02,6.130000000000000000e+02,3.426321590597453906e+02,7.464084187619833983e+02,8.629999999999998863e+02,0.000000000000000000e+00,3.996044695377349854e-01,8.630000000000000000e+02
1.297979736328125000e+01,4.830000000000000000e+02,1.600000000000000000e+01,7.160000000000000000e+02,1.228000000000000000e+03,5.990000000000000000e+02,6.220000000000000000e+02,3.625131275431073163e+02,7.903168385974611283e+02,8.919999999999998863e+02,0.000000000000000000e+00,5.143534541130065918e-01,8.920000000000000000e+02
1.307745313644409180e+01,4.820000000000000000e+02,0.000000000000000000e+00,7.200000000000000000e+02,1.267000000000000000e+03,6.010000000000000000e+02,6.330000000000000000e+02,3.773852267476912061e+02,8.370336314927059220e+02,9.179999999999998863e+02,0.000000000000000000e+00,4.041223227977752686e-01,9.180000000000000000e+02
